日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他
2010/6/5,11,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,12,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,13,2,0,0,1,1,0,0,0,0,1,1,0
2010/6/5,14,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,15,2,0,0,1,1,0,0,0,0,0,2,0
2010/6/5,16,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,17,1,0,0,0,0,1,0,0,0,1,0,0
2010/6/5,18,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/5,20,3,0,0,0,3,0,0,0,0,1,2,0
2010/6/5,21,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,22,2,0,0,1,0,1,0,0,0,1,1,0
2010/6/5,23,5,0,0,2,2,1,0,0,0,1,4,0
2010/6/5,24,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,26,1,0,0,1,0,0,0,0,0,1,0,0
2010/6/5,27,4,0,0,1,1,2,0,0,0,1,3,0
2010/6/5,28,3,0,0,1,0,2,0,0,0,0,3,0
2010/6/5,29,4,0,1,1,1,1,0,0,0,1,3,0
2010/6/5,30,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,32,1,0,1,0,0,0,0,0,0,0,1,0
2010/6/5,33,2,0,0,0,0,2,0,0,0,0,2,0
2010/6/5,34,3,0,0,0,1,2,0,0,0,1,2,0
2010/6/5,35,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/5,36,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/5,37,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,38,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,39,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,40,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,41,3,0,0,0,1,2,0,0,0,1,1,1
2010/6/5,42,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,43,2,0,0,0,2,0,0,0,0,0,2,0
2010/6/5,44,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,45,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,46,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/5,47,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,1,5,0,0,0,2,3,0,0,0,1,4,0
2010/6/6,2,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,3,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/6,4,1,0,1,0,0,0,0,0,0,0,1,0
2010/6/6,5,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,6,6,0,1,0,5,0,0,0,0,0,6,0
2010/6/6,7,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/6,8,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/6,9,2,0,0,0,0,2,0,0,0,2,0,0
2010/6/6,10,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,11,3,0,0,1,1,1,0,0,0,0,3,0
2010/6/6,12,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/6,13,6,0,0,0,6,0,0,0,1,3,2,0
2010/6/6,14,2,0,0,0,1,1,0,0,0,0,2,0
2010/6/6,15,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/6,16,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,17,2,0,0,0,2,0,0,0,0,0,0,2
2010/6/6,18,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,19,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/6,20,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/6,21,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/6,22,2,0,0,0,1,1,0,0,0,0,2,0
2010/6/6,23,4,0,0,0,2,2,0,0,0,2,2,0
2010/6/6,24,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,26,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/6,27,8,0,0,2,3,3,0,0,0,3,5,0
2010/6/6,28,5,0,1,1,1,2,0,0,0,1,4,0
2010/6/6,29,2,0,0,1,1,0,0,0,0,1,1,0
2010/6/6,30,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,32,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/6,33,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/6,34,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/6,35,2,0,0,0,2,0,0,0,0,0,2,0
2010/6/6,36,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/6,37,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/6,38,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/6,39,2,0,0,0,1,1,0,0,0,0,2,0
2010/6/6,40,2,0,0,0,0,2,0,0,0,0,2,0
2010/6/6,41,3,0,0,0,2,1,0,0,0,1,2,0
2010/6/6,42,2,0,0,1,0,1,0,0,0,1,1,0
2010/6/6,43,1,0,0,0,0,1,0,0,0,1,0,0
2010/6/6,44,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/6,45,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/6,46,2,0,0,0,0,2,0,0,0,0,2,0
2010/6/6,47,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,1,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,2,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,3,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/7,4,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/7,5,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/7,6,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,7,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,8,2,0,0,0,2,0,0,0,0,1,1,0
2010/6/7,9,3,0,0,0,1,2,0,0,0,1,2,0
2010/6/7,10,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,11,2,0,0,0,1,1,0,0,0,0,2,0
2010/6/7,12,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/7,13,3,0,0,0,2,1,0,0,0,2,1,0
2010/6/7,14,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/7,15,2,0,0,0,0,2,0,0,0,1,1,0
2010/6/7,16,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,17,1,0,0,0,0,1,0,0,1,0,0,0
2010/6/7,18,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,20,1,0,0,0,0,1,0,0,0,1,0,0
2010/6/7,21,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,22,3,0,0,0,1,2,0,0,0,2,1,0
2010/6/7,23,2,0,0,0,1,1,0,0,0,1,1,0
2010/6/7,24,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,26,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,27,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,28,1,0,0,0,0,1,0,0,0,1,0,0
2010/6/7,29,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,30,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/7,32,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,33,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,34,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/7,35,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,36,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,37,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,38,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,39,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,40,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,41,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/7,42,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,43,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,44,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/7,45,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,46,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/7,47,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/8,1,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,2,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,3,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,4,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,5,1,0,0,0,0,1,0,0,0,0,0,1
2010/6/8,6,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/8,7,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,8,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,9,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,10,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,11,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,12,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,13,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,14,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,15,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,16,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,17,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,18,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,20,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,21,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,22,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,23,3,0,0,0,0,3,0,0,0,2,1,0
2010/6/8,24,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,26,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,27,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,28,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,29,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,30,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,32,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,33,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,34,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/8,35,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,36,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,37,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,38,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,39,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,40,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/8,41,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,42,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,43,1,0,0,1,0,0,0,0,0,0,1,0
2010/6/8,44,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,45,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,46,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/8,47,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/9,1,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,2,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,3,1,0,0,0,0,1,0,0,0,1,0,0
2010/6/9,4,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,5,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,6,3,0,0,1,1,1,0,0,0,1,2,0
2010/6/9,7,3,0,0,0,1,2,0,0,0,0,1,2
2010/6/9,8,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/9,9,1,0,0,1,0,0,0,0,0,1,0,0
2010/6/9,10,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,11,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,12,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,13,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/9,14,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,15,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/9,16,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,17,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,18,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,20,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,21,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,22,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,23,6,0,0,1,4,1,0,0,0,3,3,0
2010/6/9,24,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,26,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,27,3,0,0,1,0,2,0,0,0,1,2,0
2010/6/9,28,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,29,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,30,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,32,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,33,2,0,0,0,0,2,0,0,0,0,2,0
2010/6/9,34,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,35,1,0,0,0,0,1,0,0,0,1,0,0
2010/6/9,36,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,37,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,38,3,0,0,0,1,2,0,0,0,2,0,1
2010/6/9,39,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,40,3,0,0,1,0,2,0,0,0,1,2,0
2010/6/9,41,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,42,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,43,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/9,44,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,45,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,46,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/9,47,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/10,1,2,0,0,0,2,0,0,0,0,0,2,0
2010/6/10,2,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/10,3,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/10,4,2,0,0,0,1,1,0,0,0,2,0,0
2010/6/10,5,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/10,6,1,0,0,0,1,0,0,0,0,1,0,0
2010/6/10,7,2,0,0,0,1,1,0,0,0,0,2,0
2010/6/10,8,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/10,9,1,0,0,0,0,1,0,0,0,0,1,0
2010/6/10,10,0,0,0,0,0,0,0,0,0,0,0,0
2010/6/10,11,2,0,0,1,0,1,0,0,0,0,2,0
2010/6/10,12,1,0,0,0,1,0,0,0,0,0,1,0
2010/6/10,13,4,0,0,0,3,1,0,0,0,1,3,0
2010/6/10,14,2,0,0,0,2,0,0,0,0,0,2,0
2010/6/10,15,1,0,0,0,0,1,0,0,0,1,0,0
2010/6/10,16,0,0,0,0,0,0,0,0,0,0,0,0
