日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他
2008/9/5,43,1,0,0,1,0,0,0,0,0,0,1,0
2008/9/6,43,6,0,1,2,1,2,0,0,0,0,6,0
2008/9/7,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/8,43,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/9,43,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/10,43,1,0,0,0,0,1,0,0,0,0,1,0
2008/9/11,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/12,43,2,0,0,0,0,2,0,0,0,0,2,0
2008/9/13,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/14,43,1,0,0,1,0,0,0,0,0,0,1,0
2008/9/15,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/16,43,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/17,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/18,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/19,43,3,0,0,0,3,0,0,0,0,0,3,0
2008/9/20,43,7,0,0,0,6,1,0,0,0,2,5,0
2008/9/21,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/22,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/23,43,2,0,0,1,1,0,0,0,0,0,2,0
2008/9/24,43,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/25,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/26,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/27,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/28,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/29,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/30,43,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/1,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/2,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/3,44,2,0,0,0,0,2,0,0,0,1,1,0
2008/9/4,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/5,44,1,0,0,0,1,0,0,0,1,0,0,0
2008/9/6,44,2,0,0,0,0,2,0,0,0,2,0,0
2008/9/7,44,1,0,0,1,0,0,0,0,0,0,1,0
2008/9/8,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/9,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/10,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/11,44,1,0,0,1,0,0,0,0,0,1,0,0
2008/9/12,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/13,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/14,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/15,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/16,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/17,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/18,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/19,44,1,0,0,0,0,1,0,0,0,0,1,0
2008/9/20,44,4,0,0,1,2,1,0,0,0,0,4,0
2008/9/21,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/22,44,1,0,0,1,0,0,0,0,0,1,0,0
2008/9/23,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/24,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/25,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/26,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/27,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/28,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/29,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/30,44,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/1,45,3,0,0,1,0,2,0,0,0,1,2,0
2008/9/2,45,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/3,45,4,0,0,1,3,0,0,0,0,2,2,0
2008/9/4,45,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/5,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/6,45,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/7,45,1,0,0,0,0,1,0,0,0,0,1,0
2008/9/8,45,2,0,0,0,1,1,0,0,0,1,1,0
2008/9/9,45,1,0,0,0,0,1,0,0,0,0,1,0
2008/9/10,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/11,45,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/12,45,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/13,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/14,45,2,0,0,1,0,1,0,0,0,1,1,0
2008/9/15,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/16,45,3,0,0,1,0,2,0,0,0,1,2,0
2008/9/17,45,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/18,45,4,0,0,1,3,0,0,0,0,2,2,0
2008/9/19,45,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/20,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/21,45,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/22,45,1,0,0,0,0,1,0,0,0,0,1,0
2008/9/23,45,2,0,0,0,1,1,0,0,0,1,1,0
2008/9/24,45,1,0,0,0,0,1,0,0,0,0,1,0
2008/9/25,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/26,45,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/27,45,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/28,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/29,45,2,0,0,1,0,1,0,0,0,1,1,0
2008/9/30,45,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/1,46,5,0,0,0,1,4,0,0,0,5,0,0
2008/9/2,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/3,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/4,46,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/5,46,3,0,0,0,0,3,0,0,0,0,3,0
2008/9/6,46,4,0,0,1,1,2,0,0,0,1,3,0
2008/9/7,46,4,0,0,1,1,2,0,0,0,1,3,0
2008/9/8,46,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/9,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/10,46,2,0,0,0,1,1,0,0,0,1,1,0
2008/9/11,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/12,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/13,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/14,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/15,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/16,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/17,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/18,46,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/19,46,5,0,0,1,2,2,0,0,0,0,5,0
2008/9/20,46,7,0,0,0,3,4,0,0,1,0,6,0
2008/9/21,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/22,46,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/23,46,5,0,0,5,0,0,0,0,0,2,3,0
2008/9/24,46,4,0,0,3,1,0,0,0,0,2,2,0
2008/9/25,46,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/26,46,1,0,0,0,0,1,0,0,0,1,0,0
2008/9/27,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/28,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/29,46,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/30,46,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/1,47,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/2,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/3,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/4,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/5,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/6,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/7,47,2,0,0,0,2,0,0,0,0,0,2,0
2008/9/8,47,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/9,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/10,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/11,47,1,0,0,1,0,0,0,0,0,0,1,0
2008/9/12,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/13,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/14,47,1,0,0,1,0,0,0,0,0,0,1,0
2008/9/15,47,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/16,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/17,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/18,47,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/19,47,3,0,0,1,2,0,0,0,0,1,2,0
2008/9/20,47,1,0,0,0,1,0,0,0,0,0,1,0
2008/9/21,47,2,0,0,0,0,2,0,0,0,0,2,0
2008/9/22,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/23,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/24,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/25,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/26,47,6,0,1,2,2,1,0,0,0,1,5,0
2008/9/27,47,0,0,0,0,0,0,0,0,0,0,0,0
2008/9/28,47,1,0,0,1,0,0,0,0,0,0,1,0
2008/9/29,47,1,0,0,0,1,0,0,0,0,1,0,0
2008/9/30,47,0,0,0,0,0,0,0,0,0,0,0,0
