日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他
2013/6/1,46,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/1,47,5,0,0,2,3,0,0,0,0,1,4,0
2013/6/2,1,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,3,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,4,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,5,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,6,4,0,0,1,1,2,0,0,0,1,3,0
2013/6/2,7,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/2,8,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/2,9,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,10,2,0,0,2,0,0,0,0,0,0,2,0
2013/6/2,11,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/2,12,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/2,13,3,0,0,1,1,1,0,0,0,1,2,0
2013/6/2,14,2,0,0,2,0,0,0,0,0,0,2,0
2013/6/2,15,2,0,0,0,0,2,0,0,0,0,1,1
2013/6/2,16,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/2,17,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/2,18,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/2,19,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,20,2,0,0,1,0,1,0,0,0,0,2,0
2013/6/2,21,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/2,22,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/2,23,2,0,0,0,0,2,0,0,0,1,1,0
2013/6/2,24,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/2,26,3,0,0,0,1,2,0,0,0,0,3,0
2013/6/2,27,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,28,3,0,1,1,0,1,0,0,0,0,3,0
2013/6/2,29,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/2,30,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,32,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,33,4,0,0,1,2,1,0,0,0,0,4,0
2013/6/2,34,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/2,35,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,36,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/2,37,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/2,39,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,40,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,41,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,43,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,46,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/2,47,10,0,0,2,5,3,0,0,0,1,9,0
2013/6/3,1,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/3,2,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,3,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/3,4,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,5,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,6,2,0,0,0,0,2,0,0,0,1,1,0
2013/6/3,7,5,0,0,0,2,3,0,0,0,2,3,0
2013/6/3,8,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/3,9,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/3,10,3,0,0,0,1,2,0,0,0,1,2,0
2013/6/3,11,6,0,0,0,3,3,0,0,0,4,2,0
2013/6/3,12,3,0,0,1,1,1,0,0,0,2,1,0
2013/6/3,13,6,0,0,0,2,4,0,0,0,4,2,0
2013/6/3,14,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,15,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/3,17,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,18,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,19,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,20,3,0,0,0,1,2,0,0,0,2,1,0
2013/6/3,21,3,0,0,0,1,2,0,0,1,0,2,0
2013/6/3,22,3,0,0,1,1,1,0,0,0,1,2,0
2013/6/3,23,4,0,0,1,3,0,0,0,0,0,4,0
2013/6/3,24,3,0,0,0,3,0,0,0,0,1,2,0
2013/6/3,25,3,0,0,0,2,1,0,0,0,0,3,0
2013/6/3,26,2,0,0,0,0,2,0,0,0,1,1,0
2013/6/3,27,5,0,0,2,2,1,0,0,0,0,5,0
2013/6/3,28,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,29,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,30,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/3,31,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,32,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,33,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/3,34,5,0,0,3,1,1,0,0,0,0,5,0
2013/6/3,35,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/3,36,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,37,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,38,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,39,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,40,7,0,0,0,0,7,0,0,0,5,2,0
2013/6/3,41,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,42,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/3,43,2,0,0,1,1,0,0,0,0,0,2,0
2013/6/3,44,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,46,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/3,47,2,0,0,1,1,0,0,0,0,1,1,0
2013/6/4,1,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/4,2,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/4,3,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/4,4,1,0,0,1,0,0,0,0,0,1,0,0
2013/6/4,5,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/4,6,3,0,0,0,2,1,0,0,0,0,3,0
2013/6/4,7,6,0,0,0,1,5,0,0,0,2,4,0
2013/6/4,8,4,0,0,2,0,2,0,0,0,2,2,0
2013/6/4,9,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/4,10,4,0,0,0,1,3,0,0,0,2,2,0
2013/6/4,11,10,0,0,3,4,3,0,0,0,1,9,0
2013/6/4,12,4,0,0,0,3,1,0,0,0,0,4,0
2013/6/4,13,7,0,0,0,0,7,0,0,0,3,4,0
2013/6/4,14,3,0,0,1,2,0,0,0,0,1,2,0
2013/6/4,15,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/4,17,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/4,18,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/4,19,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/4,20,2,0,0,0,1,1,0,0,0,2,0,0
2013/6/4,21,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/4,22,6,0,0,1,0,5,0,0,0,1,5,0
2013/6/4,23,9,0,0,2,2,5,0,0,1,3,5,0
2013/6/4,24,2,0,0,0,0,2,0,0,0,1,1,0
2013/6/4,25,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/4,26,6,0,0,1,2,3,0,0,0,1,5,0
2013/6/4,27,10,0,0,1,4,5,0,0,0,2,8,0
2013/6/4,28,1,0,1,0,0,0,0,0,0,0,1,0
2013/6/4,29,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/4,30,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/4,31,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/4,32,2,0,0,0,1,1,0,0,0,1,1,0
2013/6/4,33,7,0,0,0,2,5,0,0,0,1,5,1
2013/6/4,34,5,0,0,0,2,3,0,0,0,1,4,0
2013/6/4,35,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/4,36,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/4,37,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/4,38,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/4,39,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/4,40,10,0,1,0,3,6,0,0,0,6,4,0
2013/6/4,41,3,0,0,0,3,0,0,0,0,1,2,0
2013/6/4,42,3,0,0,0,2,1,0,0,0,1,2,0
2013/6/4,43,5,0,0,0,4,1,0,0,1,2,2,0
2013/6/4,44,4,0,0,0,2,2,0,0,0,2,2,0
2013/6/4,45,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/4,46,3,0,0,0,1,2,0,0,0,0,3,0
2013/6/5,1,2,0,0,0,0,2,0,0,0,2,0,0
2013/6/5,2,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,3,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,4,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/5,5,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,6,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,7,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/5,8,2,0,0,0,1,1,0,0,0,1,1,0
2013/6/5,9,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,10,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/5,11,3,0,0,1,1,1,0,0,0,1,2,0
2013/6/5,12,6,0,0,1,3,2,0,0,0,0,6,0
2013/6/5,13,4,0,0,2,1,1,0,0,0,3,1,0
2013/6/5,14,3,0,0,0,1,2,0,0,0,1,2,0
2013/6/5,15,8,0,0,5,1,2,0,0,0,1,7,0
2013/6/5,17,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,18,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,19,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,20,2,0,0,0,0,2,0,0,1,1,0,0
2013/6/5,21,6,0,0,1,0,5,0,0,0,6,0,0
2013/6/5,22,3,0,0,0,1,2,0,0,0,2,1,0
2013/6/5,23,10,0,0,0,3,7,0,0,0,3,7,0
2013/6/5,24,4,0,0,0,2,2,0,0,0,1,3,0
2013/6/5,25,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/5,26,4,0,0,1,0,3,0,0,0,1,3,0
2013/6/5,27,5,0,0,3,1,1,0,0,0,0,5,0
2013/6/5,28,3,0,0,0,0,3,0,0,0,1,2,0
2013/6/5,29,3,0,0,1,0,2,0,0,0,0,3,0
2013/6/5,30,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,31,2,0,0,1,1,0,0,0,0,1,1,0
2013/6/5,32,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/5,33,4,0,0,0,2,2,0,0,0,1,3,0
2013/6/5,34,8,0,0,2,3,3,0,0,0,2,6,0
2013/6/5,35,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/5,36,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,37,2,0,0,0,1,1,0,0,0,1,1,0
2013/6/5,38,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,39,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,40,2,0,0,1,0,1,0,0,0,2,0,0
2013/6/5,43,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/5,44,2,0,0,0,0,2,0,0,0,2,0,0
2013/6/5,46,2,0,0,0,2,0,0,0,0,0,2,0
2013/6/6,1,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,2,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,3,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/6,4,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,5,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/6,6,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/6,7,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/6,8,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,9,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,11,5,0,0,0,1,4,0,0,2,3,0,0
2013/6/6,12,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,13,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,14,3,0,0,0,2,1,0,0,0,0,3,0
2013/6/6,15,3,0,0,0,1,2,0,0,0,0,3,0
2013/6/6,16,2,0,0,2,0,0,0,0,0,1,1,0
2013/6/6,17,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/6,18,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,19,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,20,2,0,0,0,1,1,0,0,0,1,1,0
2013/6/6,21,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/6,22,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,23,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,24,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,25,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/6,26,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/6,27,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,28,4,0,0,0,1,3,0,0,0,1,3,0
2013/6/6,29,2,0,0,0,0,2,0,0,0,2,0,0
2013/6/6,30,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,31,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,32,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,33,10,0,0,0,5,5,0,0,0,3,7,0
2013/6/6,34,3,0,0,0,1,2,0,0,0,1,2,0
2013/6/6,35,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/6,36,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/6,37,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/6,38,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,39,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,40,3,0,0,0,1,2,0,0,0,2,1,0
2013/6/6,42,3,0,0,0,1,2,0,0,0,0,3,0
2013/6/6,43,2,0,0,0,0,2,0,0,0,1,1,0
2013/6/6,44,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/6,46,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/6,47,6,0,0,1,2,3,0,0,1,2,3,0
2013/6/7,1,2,0,0,0,0,2,0,0,0,0,2,0
2013/6/7,2,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,3,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,4,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,5,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/7,6,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,7,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/7,8,4,0,0,3,1,0,0,0,0,0,4,0
2013/6/7,9,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,11,3,0,0,0,1,2,0,0,0,2,1,0
2013/6/7,12,2,0,1,0,0,1,0,0,0,2,0,0
2013/6/7,13,4,0,0,2,1,1,0,0,0,1,3,0
2013/6/7,14,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/7,15,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,17,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,18,1,0,0,0,0,1,0,0,1,0,0,0
2013/6/7,19,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,20,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,21,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/7,22,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,23,4,0,0,0,0,4,0,0,0,2,2,0
2013/6/7,24,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/7,25,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/7,26,3,0,0,0,0,3,0,0,0,1,2,0
2013/6/7,27,11,0,0,3,5,3,0,0,0,1,10,0
2013/6/7,28,7,0,0,1,3,3,0,0,0,2,5,0
2013/6/7,29,2,0,0,0,1,1,0,0,0,1,0,1
2013/6/7,30,3,0,0,0,1,2,0,0,0,2,1,0
2013/6/7,31,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,32,2,0,0,0,1,1,0,0,0,0,1,1
2013/6/7,33,4,0,0,0,0,4,0,0,0,1,3,0
2013/6/7,34,12,0,1,3,2,6,0,0,0,6,6,0
2013/6/7,35,6,0,0,4,0,2,0,0,0,0,6,0
2013/6/7,36,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/7,37,2,0,0,0,0,2,0,0,0,0,2,0
2013/6/7,38,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/7,39,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,40,3,0,0,0,2,1,0,0,0,3,0,0
2013/6/7,41,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/7,42,2,0,0,0,0,2,0,0,0,1,1,0
2013/6/7,43,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/7,44,2,0,0,0,0,2,0,0,0,2,0,0
2013/6/7,45,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/7,46,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/7,47,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/8,1,23,0,2,1,5,15,0,0,0,7,16,0
2013/6/8,2,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,3,2,0,0,0,0,2,0,0,0,2,0,0
2013/6/8,4,2,0,2,0,0,0,0,0,0,0,2,0
2013/6/8,5,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,6,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/8,7,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/8,8,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/8,9,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/8,10,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/8,11,5,0,1,2,1,1,0,0,1,1,3,0
2013/6/8,12,2,0,0,0,1,1,0,0,0,1,1,0
2013/6/8,13,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,14,11,0,0,7,3,1,0,0,0,7,4,0
2013/6/8,15,2,0,0,1,0,1,0,0,0,0,2,0
2013/6/8,17,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,18,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/8,19,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,20,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,21,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/8,22,3,0,0,1,1,1,0,0,0,1,2,0
2013/6/8,23,5,0,0,0,0,5,0,0,0,2,3,0
2013/6/8,24,2,0,0,0,1,1,0,0,0,2,0,0
2013/6/8,25,2,0,1,1,0,0,0,0,0,0,2,0
2013/6/8,26,2,0,0,0,2,0,0,0,0,0,2,0
2013/6/8,27,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/8,28,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/8,29,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/8,30,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/8,31,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,32,3,0,0,0,2,1,0,0,0,1,2,0
2013/6/8,33,3,0,0,0,1,2,0,0,0,2,1,0
2013/6/8,34,6,0,0,1,3,2,0,0,0,3,3,0
2013/6/8,35,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/8,36,2,0,0,1,0,1,0,0,0,1,0,1
2013/6/8,37,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/8,38,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/8,39,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/8,40,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/8,43,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,44,3,0,0,1,1,1,0,0,0,2,1,0
2013/6/8,46,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/8,47,5,0,0,3,1,1,0,0,0,2,3,0
2013/6/9,1,17,0,0,4,6,7,0,0,0,5,12,0
2013/6/9,2,4,0,0,0,4,0,0,0,0,2,2,0
2013/6/9,3,2,0,0,1,0,1,0,0,0,0,2,0
2013/6/9,4,7,0,0,2,3,2,0,0,0,1,6,0
2013/6/9,5,1,0,0,1,0,0,0,0,0,0,1,0
2013/6/9,6,6,0,0,1,5,0,0,0,3,2,1,0
2013/6/9,7,8,0,0,0,4,4,0,0,0,1,7,0
2013/6/9,8,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,9,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,10,4,0,0,0,1,3,0,0,0,1,3,0
2013/6/9,11,15,0,0,8,3,4,0,0,0,3,12,0
2013/6/9,12,4,0,0,1,1,2,0,0,0,1,3,0
2013/6/9,13,16,0,1,3,7,5,0,0,0,4,12,0
2013/6/9,14,9,0,0,1,4,4,0,0,0,3,6,0
2013/6/9,15,4,0,2,1,0,1,0,0,0,0,4,0
2013/6/9,16,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/9,17,2,0,0,0,2,0,0,0,0,0,2,0
2013/6/9,18,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,19,2,0,0,1,0,1,0,0,0,1,1,0
2013/6/9,20,1,0,0,0,1,0,0,0,0,1,0,0
2013/6/9,21,4,0,0,0,3,1,0,0,0,2,2,0
2013/6/9,22,1,0,0,1,0,0,0,0,0,1,0,0
2013/6/9,23,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,24,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,25,3,0,0,1,2,0,0,0,0,1,2,0
2013/6/9,26,5,0,0,1,0,4,0,0,0,2,3,0
2013/6/9,27,7,0,0,4,2,1,0,0,0,1,6,0
2013/6/9,28,7,0,0,0,7,0,0,0,0,0,7,0
2013/6/9,29,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,30,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,31,1,0,0,0,0,1,0,0,0,1,0,0
2013/6/9,32,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,33,3,0,0,0,0,3,0,0,0,0,3,0
2013/6/9,34,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/9,35,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,36,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,37,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/9,38,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,39,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,40,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,43,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,44,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,46,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/9,47,7,0,0,1,2,4,0,0,0,1,5,1
2013/6/10,1,9,0,0,1,2,6,0,0,0,2,7,0
2013/6/10,2,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/10,3,5,0,0,0,2,3,0,0,0,3,2,0
2013/6/10,4,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/10,5,3,0,0,0,0,3,0,0,0,3,0,0
2013/6/10,6,4,0,0,0,1,3,0,0,0,2,2,0
2013/6/10,7,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/10,8,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/10,9,1,0,0,0,1,0,0,0,0,0,1,0
2013/6/10,10,3,0,0,1,0,2,0,0,0,1,2,0
2013/6/10,11,3,0,0,1,1,1,0,0,0,1,2,0
2013/6/10,12,4,0,0,0,2,2,0,0,0,1,3,0
2013/6/10,13,3,0,0,1,1,1,0,0,0,1,2,0
2013/6/10,14,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/10,15,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/10,17,2,0,0,0,2,0,0,0,0,0,2,0
2013/6/10,18,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/10,20,3,0,0,0,2,1,0,0,0,1,2,0
2013/6/10,21,1,0,0,0,1,0,0,0,1,0,0,0
2013/6/10,22,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/10,23,2,0,0,0,1,1,0,0,0,1,1,0
2013/6/10,24,0,0,0,0,0,0,0,0,0,0,0,0
2013/6/10,25,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/10,26,2,0,0,0,1,1,0,0,0,0,2,0
2013/6/10,27,1,0,0,0,0,1,0,0,0,0,1,0
2013/6/10,28,4,0,0,1,1,2,0,0,0,2,2,0
2013/6/10,29,2,0,0,1,1,0,0,0,0,0,2,0
2013/6/10,30,0,0,0,0,0,0,0,0,0,0,0,0
