日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他
2014/6/1,1,9,0,0,3,4,2,0,0,0,2,6,1
2014/6/1,2,2,0,0,0,1,1,0,0,0,1,1,0
2014/6/1,3,10,0,0,1,5,4,0,0,0,6,4,0
2014/6/1,4,11,0,0,4,4,3,0,0,0,5,6,0
2014/6/1,5,4,0,0,1,0,3,0,0,0,1,2,1
2014/6/1,6,5,0,0,1,1,3,0,0,0,1,4,0
2014/6/1,7,8,0,0,2,3,3,0,0,0,2,6,0
2014/6/1,8,15,0,0,2,6,7,0,0,0,1,14,0
2014/6/1,9,8,0,0,0,3,5,0,0,0,3,5,0
2014/6/1,10,14,0,0,5,6,3,0,0,1,3,10,0
2014/6/1,11,41,0,0,14,12,15,0,0,1,8,32,0
2014/6/1,12,37,0,0,10,15,12,0,0,0,6,31,0
2014/6/1,13,60,0,1,20,21,18,0,0,4,12,44,0
2014/6/1,14,19,0,0,4,7,8,0,0,0,9,10,0
2014/6/1,15,13,0,0,3,3,7,0,1,0,4,8,0
2014/6/1,16,10,0,0,4,3,3,0,0,1,2,7,0
2014/6/1,17,3,0,0,1,0,2,0,0,0,0,3,0
2014/6/1,18,9,0,0,0,5,4,0,0,0,4,5,0
2014/6/1,19,11,0,0,3,5,3,0,0,1,2,8,0
2014/6/1,20,15,0,0,1,4,10,0,0,0,12,3,0
2014/6/1,21,11,0,0,1,2,8,0,0,0,4,7,0
2014/6/1,22,11,0,0,1,3,7,0,0,0,2,9,0
2014/6/1,23,57,0,1,10,21,25,0,1,2,15,39,0
2014/6/1,24,16,0,0,3,6,7,0,0,0,1,14,1
2014/6/1,25,10,0,2,0,4,4,0,0,0,0,10,0
2014/6/1,26,16,0,1,3,3,9,0,0,1,1,14,0
2014/6/1,27,60,0,0,21,15,24,0,0,0,11,49,0
2014/6/1,28,31,0,0,6,13,12,0,0,1,4,26,0
2014/6/1,29,8,0,0,3,3,2,0,0,0,3,5,0
2014/6/1,30,13,0,0,7,4,2,0,0,1,0,12,0
2014/6/1,31,4,0,0,2,0,2,0,0,0,0,4,0
2014/6/1,32,3,0,0,0,1,2,0,0,0,2,1,0
2014/6/1,33,18,0,0,2,4,12,0,0,0,1,17,0
2014/6/1,34,15,0,0,3,2,10,0,0,1,4,10,0
2014/6/1,35,7,0,0,2,3,2,0,0,0,1,6,0
2014/6/1,36,6,0,0,1,3,2,0,0,0,1,4,1
2014/6/1,37,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/1,38,12,0,1,3,4,4,0,0,0,2,10,0
2014/6/1,39,4,0,0,0,2,2,0,0,0,0,4,0
2014/6/1,40,25,0,1,12,7,5,0,0,1,8,16,0
2014/6/1,41,4,0,0,2,0,2,0,0,0,1,3,0
2014/6/1,42,9,0,0,3,4,2,0,0,0,3,6,0
2014/6/1,43,11,0,0,1,4,6,0,0,0,3,8,0
2014/6/1,44,5,0,0,1,1,3,0,0,0,2,3,0
2014/6/1,45,3,0,0,0,2,1,0,0,0,2,1,0
2014/6/1,46,3,0,0,1,2,0,0,0,0,0,3,0
2014/6/1,47,,0,0,0,0,0,0,0,0,0,0,0
2014/6/2,1,13,0,0,2,4,7,0,0,0,2,11,0
2014/6/2,2,5,0,0,0,2,3,0,0,0,1,4,0
2014/6/2,3,4,0,0,0,3,1,0,0,0,2,2,0
2014/6/2,4,5,0,0,0,2,3,0,0,0,5,0,0
2014/6/2,5,6,0,0,0,1,5,0,0,0,4,1,1
2014/6/2,6,5,0,0,1,0,4,0,0,0,3,2,0
2014/6/2,7,14,0,1,1,3,9,0,0,1,5,8,0
2014/6/2,8,7,0,0,0,2,5,0,0,1,5,1,0
2014/6/2,9,8,0,0,0,3,5,0,0,0,3,5,0
2014/6/2,10,10,0,0,0,5,5,0,0,0,4,6,0
2014/6/2,11,33,0,0,13,8,12,0,0,0,7,26,0
2014/6/2,12,8,0,0,1,2,5,0,0,0,2,6,0
2014/6/2,13,47,0,0,6,11,30,0,0,2,21,24,0
2014/6/2,14,31,0,1,18,2,10,0,0,1,11,19,0
2014/6/2,15,16,0,0,5,4,7,0,0,0,4,11,1
2014/6/2,16,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/2,17,4,0,0,0,3,1,0,0,0,0,4,0
2014/6/2,18,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/2,19,7,0,0,1,1,5,0,0,2,2,3,0
2014/6/2,20,14,0,1,1,3,9,0,1,0,3,9,1
2014/6/2,21,11,0,0,2,6,3,0,0,0,3,8,0
2014/6/2,22,10,0,0,1,4,5,0,0,0,3,7,0
2014/6/2,23,29,0,2,1,14,12,0,0,1,5,23,0
2014/6/2,24,3,0,0,0,2,1,0,0,0,0,2,1
2014/6/2,25,6,0,0,0,1,5,0,0,1,2,3,0
2014/6/2,26,14,0,0,2,7,5,0,0,0,3,11,0
2014/6/2,27,21,0,0,2,5,14,0,0,0,5,16,0
2014/6/2,28,22,0,0,9,6,7,0,0,0,3,19,0
2014/6/2,29,5,0,0,0,0,5,0,0,1,2,2,0
2014/6/2,30,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/2,31,2,0,0,1,0,1,0,0,0,1,1,0
2014/6/2,32,2,0,0,0,0,2,0,0,0,0,2,0
2014/6/2,33,7,0,0,1,2,4,0,0,0,3,4,0
2014/6/2,34,5,0,0,0,2,3,0,0,0,0,5,0
2014/6/2,35,,0,0,0,0,0,0,0,0,0,0,0
2014/6/2,36,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/2,37,4,0,0,0,1,3,0,0,1,1,2,0
2014/6/2,38,5,0,0,2,3,0,0,0,1,0,4,0
2014/6/2,39,1,0,0,0,1,0,0,0,1,0,0,0
2014/6/2,40,5,0,0,0,3,2,0,0,0,3,2,0
2014/6/2,41,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/2,42,2,0,0,1,1,0,0,0,0,0,2,0
2014/6/2,43,,0,0,0,0,0,0,0,0,0,0,0
2014/6/2,44,2,0,0,1,0,1,0,0,0,0,2,0
2014/6/2,45,,0,0,0,0,0,0,0,0,0,0,0
2014/6/2,46,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/2,47,3,0,0,0,1,2,0,0,1,0,2,0
2014/6/3,1,60,0,0,10,17,33,0,0,0,20,40,0
2014/6/3,2,5,0,0,0,2,3,0,0,0,3,2,0
2014/6/3,3,5,0,0,2,1,2,0,0,0,2,3,0
2014/6/3,4,6,0,0,0,3,3,0,0,0,1,5,0
2014/6/3,5,6,0,0,1,2,3,0,0,0,3,2,1
2014/6/3,6,5,0,0,0,1,4,0,0,1,1,3,0
2014/6/3,7,6,0,0,2,2,2,0,0,0,0,6,0
2014/6/3,8,6,0,1,1,1,3,0,0,0,2,4,0
2014/6/3,9,1,0,0,1,0,0,0,0,0,1,0,0
2014/6/3,10,8,0,0,1,3,4,0,0,0,2,6,0
2014/6/3,11,20,0,0,6,7,7,0,0,0,9,11,0
2014/6/3,12,12,0,1,1,4,6,0,0,0,7,5,0
2014/6/3,13,19,0,0,4,8,7,0,0,0,9,10,0
2014/6/3,14,8,0,0,1,2,5,0,0,0,2,6,0
2014/6/3,15,13,0,0,3,2,8,0,0,0,2,11,0
2014/6/3,16,4,0,0,1,1,2,0,0,0,0,4,0
2014/6/3,17,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/3,18,6,0,0,0,1,5,0,0,0,5,1,0
2014/6/3,19,3,0,0,0,2,1,0,0,0,1,2,0
2014/6/3,20,11,0,0,0,4,7,0,0,0,6,5,0
2014/6/3,21,6,0,0,1,2,3,0,0,0,2,4,0
2014/6/3,22,7,0,0,2,4,1,0,0,0,0,7,0
2014/6/3,23,6,0,0,2,2,2,0,0,0,0,6,0
2014/6/3,24,3,0,0,1,1,1,0,0,0,0,2,1
2014/6/3,25,5,0,1,2,0,2,0,0,0,1,4,0
2014/6/3,26,12,0,0,0,4,8,0,0,0,2,10,0
2014/6/3,27,13,0,1,4,3,5,0,0,0,3,10,0
2014/6/3,28,6,0,0,0,3,3,0,0,0,1,5,0
2014/6/3,29,4,0,0,1,1,2,0,0,1,2,1,0
2014/6/3,30,3,0,0,0,0,3,0,0,1,1,1,0
2014/6/3,31,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/3,32,3,0,0,0,0,3,0,0,0,2,1,0
2014/6/3,33,3,0,0,0,1,2,0,0,0,0,3,0
2014/6/3,34,6,0,0,0,2,4,0,0,0,3,3,0
2014/6/3,35,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/3,36,,0,0,0,0,0,0,0,0,0,0,0
2014/6/3,37,,0,0,0,0,0,0,0,0,0,0,0
2014/6/3,38,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/3,39,,0,0,0,0,0,0,0,0,0,0,0
2014/6/3,40,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/3,41,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/3,42,,0,0,0,0,0,0,0,0,0,0,0
2014/6/3,43,3,0,0,1,2,0,0,0,0,1,2,0
2014/6/3,44,4,0,0,1,3,0,0,0,0,1,3,0
2014/6/3,45,,0,0,0,0,0,0,0,0,0,0,0
2014/6/3,46,,0,0,0,0,0,0,0,0,0,0,0
2014/6/3,47,4,0,1,0,2,1,0,0,1,2,1,0
2014/6/4,1,38,0,0,3,8,27,0,0,1,17,20,0
2014/6/4,2,6,0,0,3,2,1,0,0,0,1,5,0
2014/6/4,3,2,0,0,0,2,0,0,0,0,2,0,0
2014/6/4,4,4,0,0,1,1,2,0,0,0,4,0,0
2014/6/4,5,6,0,0,0,2,4,0,0,0,2,1,3
2014/6/4,6,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,7,7,0,0,2,1,4,0,0,1,3,3,0
2014/6/4,8,7,0,0,3,2,2,0,0,0,3,4,0
2014/6/4,9,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/4,10,1,0,0,1,0,0,0,0,0,1,0,0
2014/6/4,11,16,0,0,2,4,10,0,0,1,7,8,0
2014/6/4,12,8,0,0,1,2,5,0,0,0,3,5,0
2014/6/4,13,16,0,0,1,7,8,0,0,0,5,11,0
2014/6/4,14,11,0,0,5,3,3,0,0,1,5,5,0
2014/6/4,15,15,0,0,5,2,8,0,0,0,3,11,1
2014/6/4,16,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,17,5,0,0,2,0,3,0,0,0,1,4,0
2014/6/4,18,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,19,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,20,11,0,1,3,1,6,0,0,0,4,7,0
2014/6/4,21,3,0,0,0,0,3,0,0,0,1,2,0
2014/6/4,22,3,0,0,0,0,3,0,0,0,1,2,0
2014/6/4,23,6,0,0,1,3,2,0,0,0,2,4,0
2014/6/4,24,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/4,25,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/4,26,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/4,27,3,0,0,0,1,2,0,0,0,1,2,0
2014/6/4,28,2,0,0,0,2,0,0,0,0,0,2,0
2014/6/4,29,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,30,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,31,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,32,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,33,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/4,34,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/4,35,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,36,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,37,2,0,0,0,1,1,0,0,1,1,0,0
2014/6/4,38,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,39,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,40,1,0,0,0,1,0,0,0,0,1,0,0
2014/6/4,41,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,42,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,43,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,44,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/4,45,,0,0,0,0,0,0,0,0,0,0,0
2014/6/4,46,3,0,2,0,1,0,0,0,0,0,3,0
2014/6/4,47,3,0,0,1,0,2,0,0,0,1,2,0
2014/6/5,1,16,0,0,6,5,5,0,0,0,1,15,0
2014/6/5,2,3,0,0,0,2,1,0,0,0,0,3,0
2014/6/5,3,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,4,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,5,3,0,0,0,2,1,0,0,0,1,2,0
2014/6/5,6,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,7,2,0,1,0,1,0,0,0,0,0,2,0
2014/6/5,8,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/5,9,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/5,10,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/5,11,2,0,0,0,0,2,0,0,0,2,0,0
2014/6/5,12,3,0,0,0,0,3,0,0,0,1,2,0
2014/6/5,13,4,0,0,0,2,2,0,0,1,2,1,0
2014/6/5,14,1,0,1,0,0,0,0,0,0,0,1,0
2014/6/5,15,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/5,16,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,17,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,18,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/5,19,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,20,5,0,0,0,3,2,0,0,0,5,0,0
2014/6/5,21,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/5,22,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,23,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,24,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,25,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,26,2,0,0,0,0,2,0,0,0,1,1,0
2014/6/5,27,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/5,28,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/5,29,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,30,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,31,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,32,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,33,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/5,34,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/5,35,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,36,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/5,37,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,38,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/5,39,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,40,3,0,0,0,0,3,0,0,0,1,2,0
2014/6/5,41,1,0,0,1,0,0,0,0,0,1,0,0
2014/6/5,42,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/5,43,3,0,0,1,0,2,0,0,0,1,2,0
2014/6/5,44,,0,0,0,0,0,0,0,0,0,0,0
2014/6/5,45,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/5,46,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/5,47,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,1,7,0,0,3,0,4,0,0,0,1,6,0
2014/6/6,2,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,3,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,4,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,5,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,6,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,7,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,8,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,9,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,10,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,11,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,12,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/6,13,1,0,0,0,1,0,0,0,0,1,0,0
2014/6/6,14,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,15,3,0,0,2,0,1,0,0,0,0,3,0
2014/6/6,16,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,17,2,0,0,1,1,0,0,0,0,0,2,0
2014/6/6,18,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/6,19,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,20,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,21,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,22,3,0,0,0,0,3,0,0,0,1,2,0
2014/6/6,23,7,0,0,2,4,1,0,0,0,1,6,0
2014/6/6,24,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,25,3,0,0,2,1,0,0,0,0,0,3,0
2014/6/6,26,2,0,0,0,1,1,0,0,0,2,0,0
2014/6/6,27,3,0,0,1,1,1,0,0,0,0,3,0
2014/6/6,28,4,0,0,1,1,2,0,0,0,0,4,0
2014/6/6,29,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/6,30,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,31,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,32,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,33,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,34,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,35,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,36,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,37,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,38,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,39,2,0,0,0,0,2,0,0,0,0,2,0
2014/6/6,40,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/6,41,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/6,42,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,43,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,44,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,45,,0,0,0,0,0,0,0,0,0,0,0
2014/6/6,46,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/6,47,2,0,0,2,0,0,0,0,0,0,2,0
2014/6/7,1,3,0,0,1,0,2,0,0,0,1,2,0
2014/6/7,2,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/7,3,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,4,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/7,5,2,0,0,0,2,0,0,0,0,0,2,0
2014/6/7,6,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,7,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,8,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/7,9,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,10,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,11,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,12,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,13,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/7,14,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,15,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,16,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/7,17,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/7,18,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,19,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,20,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/7,21,2,0,0,1,0,1,0,0,1,1,0,0
2014/6/7,22,2,0,0,2,0,0,0,0,0,0,2,0
2014/6/7,23,4,0,0,2,1,1,0,0,0,0,4,0
2014/6/7,24,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/7,25,3,0,0,2,0,1,0,0,0,1,2,0
2014/6/7,26,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,27,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/7,28,6,0,0,3,1,2,0,0,0,0,6,0
2014/6/7,29,2,0,0,1,0,1,0,0,0,1,1,0
2014/6/7,30,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,31,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/7,32,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/7,33,3,0,0,1,0,2,0,0,0,1,2,0
2014/6/7,34,1,0,0,0,1,0,0,0,0,1,0,0
2014/6/7,35,2,0,0,0,2,0,0,0,0,1,1,0
2014/6/7,36,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,37,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/7,38,,0,0,0,0,0,0,0,0,0,0,0
2014/6/7,39,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/7,40,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/7,41,2,0,0,1,1,0,0,0,0,1,1,0
2014/6/7,42,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/7,43,5,0,0,0,1,4,0,0,0,3,2,0
2014/6/7,44,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/7,45,2,0,0,1,1,0,0,0,0,0,2,0
2014/6/7,46,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/7,47,2,0,0,1,0,1,0,0,0,0,1,1
2014/6/8,1,5,0,0,1,1,3,0,0,0,2,3,0
2014/6/8,2,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/8,3,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,4,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,5,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/8,6,9,0,0,2,6,1,0,0,1,3,5,0
2014/6/8,7,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/8,8,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,9,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,10,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/8,11,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/8,12,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/8,13,3,0,0,1,1,1,0,0,0,1,2,0
2014/6/8,14,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/8,15,3,0,0,0,3,0,0,0,0,3,0,0
2014/6/8,16,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/8,17,7,0,0,1,0,6,0,0,0,3,4,0
2014/6/8,18,5,0,0,2,2,1,0,0,0,1,4,0
2014/6/8,19,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/8,20,4,0,0,0,3,1,0,0,0,1,3,0
2014/6/8,21,6,0,0,0,3,3,0,0,0,2,4,0
2014/6/8,22,3,0,0,2,0,1,0,0,0,0,3,0
2014/6/8,23,20,0,0,3,5,12,0,0,0,3,17,0
2014/6/8,24,3,0,0,1,2,0,0,0,0,0,3,0
2014/6/8,25,7,0,0,3,0,4,0,0,0,1,6,0
2014/6/8,26,16,0,0,2,5,9,0,0,0,3,13,0
2014/6/8,27,14,0,0,3,5,6,0,0,0,1,13,0
2014/6/8,28,13,0,0,3,8,2,0,0,0,3,10,0
2014/6/8,29,7,0,0,1,6,0,0,0,0,5,2,0
2014/6/8,30,3,0,0,0,2,1,0,0,0,1,2,0
2014/6/8,31,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,32,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,33,2,0,0,0,1,1,0,0,0,1,1,0
2014/6/8,34,4,0,0,1,2,1,0,0,0,1,3,0
2014/6/8,35,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/8,36,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,37,1,0,0,0,0,1,0,0,0,0,1,0
2014/6/8,38,4,0,0,0,2,2,0,0,1,1,2,0
2014/6/8,39,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/8,40,,0,0,0,0,0,0,0,0,0,0,0
2014/6/8,41,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/8,42,2,0,0,0,0,2,0,0,0,1,1,0
2014/6/8,43,2,0,0,1,0,1,0,0,0,1,1,0
2014/6/8,44,3,0,0,0,2,1,0,0,0,0,3,0
2014/6/8,45,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/8,46,2,0,0,0,0,2,0,0,0,2,0,0
2014/6/8,47,2,0,0,1,1,0,0,0,0,0,2,0
2014/6/9,1,1,0,0,0,0,1,0,0,1,0,0,0
2014/6/9,2,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,3,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,4,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,5,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/9,6,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,7,4,0,0,0,2,2,0,0,0,0,4,0
2014/6/9,8,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/9,9,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/9,10,2,0,0,0,0,2,0,0,0,1,1,0
2014/6/9,11,10,0,0,1,6,3,0,0,1,3,6,0
2014/6/9,12,3,0,0,0,0,3,0,0,0,0,3,0
2014/6/9,13,4,0,0,1,3,0,0,0,0,4,0,0
2014/6/9,14,10,0,0,1,7,2,0,0,0,3,7,0
2014/6/9,15,5,0,0,1,1,3,0,0,1,0,4,0
2014/6/9,16,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,17,1,0,0,1,0,0,0,0,0,0,1,0
2014/6/9,18,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,19,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,20,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/9,21,1,0,0,0,0,1,0,0,0,1,0,0
2014/6/9,22,5,0,0,0,2,3,0,0,0,1,4,0
2014/6/9,23,9,0,0,0,2,7,0,0,0,4,5,0
2014/6/9,24,3,0,1,0,0,2,0,0,0,1,2,0
2014/6/9,25,2,0,0,0,0,2,0,0,0,0,2,0
2014/6/9,26,9,0,1,0,1,7,0,0,0,2,7,0
2014/6/9,27,12,0,0,2,5,5,0,0,0,1,11,0
2014/6/9,28,15,0,0,0,6,9,0,0,1,2,12,0
2014/6/9,29,6,0,0,0,2,4,0,0,1,1,4,0
2014/6/9,30,2,0,0,0,2,0,0,0,0,0,2,0
2014/6/9,31,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,32,,0,0,0,0,0,0,0,0,0,0,0
2014/6/9,33,4,0,0,0,3,1,0,0,0,2,2,0
2014/6/9,34,5,0,0,1,1,3,0,0,0,2,3,0
2014/6/9,35,7,0,0,1,1,5,0,0,0,4,3,0
2014/6/9,36,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/9,37,3,0,0,0,2,1,0,0,0,0,3,0
2014/6/9,38,5,0,0,0,1,4,0,0,0,2,3,0
2014/6/9,39,1,0,0,0,1,0,0,0,0,0,1,0
2014/6/9,40,6,0,0,0,2,4,0,0,0,3,3,0
2014/6/9,41,2,0,0,0,1,1,0,0,0,1,1,0
2014/6/9,42,3,0,0,0,1,2,0,0,0,0,3,0
2014/6/9,43,3,0,0,0,1,2,0,0,0,2,1,0
2014/6/9,44,3,0,0,0,3,0,0,0,0,1,2,0
2014/6/9,45,2,0,0,0,1,1,0,0,0,0,2,0
2014/6/9,46,2,0,0,0,0,2,0,0,0,0,2,0
2014/6/9,47,,0,0,0,0,0,0,0,0,0,0,0
