日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他
2015/5/2,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/2,5,4,0,0,2,0,2,0,0,0,2,2,0
2015/5/2,6,7,0,0,4,1,2,0,0,1,2,3,1
2015/5/2,7,4,0,0,2,0,2,0,0,0,1,3,0
2015/5/2,8,2,0,0,1,1,0,0,0,0,0,2,0
2015/5/2,9,2,0,0,0,1,1,0,0,0,1,1,0
2015/5/2,10,3,0,0,0,1,2,0,0,0,0,3,0
2015/5/2,11,6,0,0,0,4,2,0,0,1,0,5,0
2015/5/2,12,2,0,0,0,2,0,0,0,0,0,2,0
2015/5/2,13,10,0,0,2,6,2,0,0,0,2,8,0
2015/5/2,14,4,0,0,0,1,3,0,0,0,1,3,0
2015/5/2,15,5,0,0,0,3,2,0,0,0,0,4,1
2015/5/2,16,2,0,0,2,0,0,0,0,0,1,1,0
2015/5/2,17,2,0,0,1,0,1,0,0,1,0,1,0
2015/5/2,18,3,0,0,0,1,2,0,0,0,2,1,0
2015/5/2,19,2,0,0,0,0,2,0,0,0,1,1,0
2015/5/2,20,2,0,0,0,0,2,0,0,0,2,0,0
2015/5/2,21,2,0,0,1,1,0,0,0,0,1,1,0
2015/5/2,22,5,0,0,3,0,2,0,0,0,1,4,0
2015/5/2,23,6,0,0,2,1,3,0,0,0,1,5,0
2015/5/2,24,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/2,25,2,0,0,0,1,1,0,0,0,2,0,0
2015/5/2,26,6,0,0,1,2,3,0,0,0,1,5,0
2015/5/2,27,6,0,0,5,1,0,0,0,0,0,6,0
2015/5/2,28,5,0,2,0,0,3,0,0,0,0,5,0
2015/5/2,29,3,0,0,1,0,2,0,0,0,1,2,0
2015/5/2,30,3,0,1,0,2,0,0,0,0,1,2,0
2015/5/2,31,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/2,32,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/2,33,10,0,0,1,2,7,0,0,0,4,6,0
2015/5/2,34,2,0,0,0,1,1,0,0,0,1,1,0
2015/5/2,35,4,0,0,1,2,1,0,0,0,2,2,0
2015/5/2,36,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/2,37,4,0,0,0,1,3,0,0,0,2,2,0
2015/5/2,38,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/2,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/2,40,4,0,0,4,0,0,0,0,0,1,3,0
2015/5/2,41,3,0,0,0,1,2,0,0,0,0,3,0
2015/5/2,42,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/2,43,5,0,0,3,0,2,0,0,0,0,5,0
2015/5/2,44,3,0,0,1,0,2,0,0,1,1,1,0
2015/5/2,45,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/2,46,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/2,47,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/3,1,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/3,2,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/3,3,2,0,0,0,0,2,0,0,0,1,1,0
2015/5/3,4,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/3,5,4,0,0,0,2,2,0,0,1,0,3,0
2015/5/3,6,6,0,0,3,2,1,0,0,1,0,5,0
2015/5/3,7,4,0,0,1,0,3,0,0,0,2,2,0
2015/5/3,8,2,0,0,1,0,1,0,0,0,1,1,0
2015/5/3,9,1,0,1,0,0,0,0,0,1,0,0,0
2015/5/3,10,3,0,0,1,1,1,0,0,0,1,2,0
2015/5/3,11,4,0,0,1,1,2,0,0,0,2,2,0
2015/5/3,12,5,0,0,1,1,3,0,0,0,0,5,0
2015/5/3,13,6,0,0,2,3,1,0,0,0,2,4,0
2015/5/3,14,6,0,0,2,3,1,0,0,0,3,3,0
2015/5/3,15,5,0,1,0,2,2,0,0,0,1,3,1
2015/5/3,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,17,2,0,0,1,1,0,0,0,0,1,1,0
2015/5/3,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,19,3,0,0,0,3,0,0,0,1,1,1,0
2015/5/3,20,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/3,21,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/3,22,5,0,0,2,0,3,0,0,0,2,3,0
2015/5/3,23,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/3,24,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/3,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,26,4,0,0,1,2,1,0,0,0,2,2,0
2015/5/3,27,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,28,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,29,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/3,30,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/3,31,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/3,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,33,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,34,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/3,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,36,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/3,37,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/3,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,40,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,41,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,43,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,44,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/3,45,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,46,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/3,47,2,0,0,2,0,0,0,0,0,0,2,0
2015/5/4,1,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/4,2,2,0,0,1,0,1,0,0,0,1,1,0
2015/5/4,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,5,4,0,0,1,1,2,0,0,1,2,1,0
2015/5/4,6,4,0,0,0,1,3,0,0,1,1,2,0
2015/5/4,7,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/4,8,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,9,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/4,10,3,0,1,1,0,1,0,0,0,1,2,0
2015/5/4,11,15,0,0,2,11,2,0,0,0,6,9,0
2015/5/4,12,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/4,13,5,0,0,1,2,2,0,0,0,1,4,0
2015/5/4,14,3,0,0,1,2,0,0,0,0,0,3,0
2015/5/4,15,3,0,0,0,0,3,0,0,0,3,0,0
2015/5/4,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,17,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,20,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,21,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,22,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,23,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,24,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,26,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,27,2,0,0,0,2,0,0,0,0,0,2,0
2015/5/4,28,3,0,0,0,1,2,0,0,0,0,3,0
2015/5/4,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,31,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/4,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,33,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,34,4,0,0,0,1,3,0,0,0,0,4,0
2015/5/4,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,36,2,0,0,0,0,2,0,0,0,1,1,0
2015/5/4,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,40,4,0,0,2,1,1,0,0,0,2,2,0
2015/5/4,41,3,0,0,1,0,2,0,0,0,3,0,0
2015/5/4,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,43,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,45,2,0,0,1,1,0,0,0,0,0,2,0
2015/5/4,46,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/4,47,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,2,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/5,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,8,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,9,2,0,1,0,0,1,0,0,0,0,2,0
2015/5/5,10,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/5,11,3,0,0,0,0,3,0,0,0,2,1,0
2015/5/5,12,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,13,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/5,14,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/5,15,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,17,2,0,0,1,0,1,0,0,0,0,2,0
2015/5/5,18,3,0,1,1,1,0,0,0,0,0,3,0
2015/5/5,19,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/5,20,2,0,0,0,1,1,0,0,0,0,2,0
2015/5/5,21,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/5,22,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/5,23,4,0,1,0,1,2,0,0,0,2,2,0
2015/5/5,24,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/5,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,26,2,0,0,0,0,2,0,0,0,0,2,0
2015/5/5,27,5,0,0,3,0,2,0,0,0,1,4,0
2015/5/5,28,2,0,0,0,2,0,0,0,0,0,2,0
2015/5/5,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,30,3,0,0,1,1,1,0,0,0,1,2,0
2015/5/5,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,32,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/5,33,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,34,2,0,0,0,0,2,0,0,0,2,0,0
2015/5/5,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,36,1,0,0,0,0,1,0,0,1,0,0,0
2015/5/5,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,40,4,0,0,2,0,2,0,0,0,2,2,0
2015/5/5,41,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/5,42,2,0,0,0,1,1,0,0,0,0,2,0
2015/5/5,43,5,0,0,0,1,4,0,0,0,1,4,0
2015/5/5,44,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/5,45,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/5,46,1,0,0,0,1,0,0,0,1,0,0,0
2015/5/5,47,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,2,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,3,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/6,4,2,0,0,1,0,1,0,0,0,1,1,0
2015/5/6,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,6,1,0,0,0,0,1,0,0,1,0,0,0
2015/5/6,7,2,0,0,0,1,1,0,0,0,0,2,0
2015/5/6,8,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/6,9,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,10,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,11,2,0,0,1,0,1,0,0,0,1,1,0
2015/5/6,12,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,13,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,14,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/6,15,1,0,1,0,0,0,0,0,0,1,0,0
2015/5/6,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,17,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/6,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,20,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,21,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,22,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,23,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,24,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,26,4,0,0,0,1,3,0,0,0,1,3,0
2015/5/6,27,3,0,0,0,3,0,0,0,0,0,3,0
2015/5/6,28,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,29,2,0,0,0,0,2,0,0,0,1,1,0
2015/5/6,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,31,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/6,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,33,2,0,0,0,1,1,0,0,0,0,2,0
2015/5/6,34,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,36,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,38,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/6,39,3,0,0,1,1,1,0,0,0,2,1,0
2015/5/6,40,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,41,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/6,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,43,5,0,0,0,2,3,0,0,0,3,2,0
2015/5/6,44,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,45,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/6,46,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/6,47,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/7,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,3,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/7,4,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/7,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,6,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/7,7,3,0,0,1,0,2,0,0,0,1,2,0
2015/5/7,8,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/7,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,10,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/7,11,3,0,0,0,1,2,0,0,0,1,2,0
2015/5/7,12,3,0,0,0,1,2,0,0,0,2,1,0
2015/5/7,13,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/7,14,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/7,15,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/7,16,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/7,17,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/7,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,20,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/7,21,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,22,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,23,5,0,0,0,0,5,0,0,0,2,3,0
2015/5/7,24,2,0,0,0,2,0,0,0,0,0,2,0
2015/5/7,25,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/7,26,4,0,0,0,1,3,0,0,0,3,1,0
2015/5/7,27,2,0,0,0,1,1,0,0,0,1,1,0
2015/5/7,28,2,0,0,0,0,2,0,0,0,1,1,0
2015/5/7,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,32,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/7,33,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,34,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/7,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,36,2,0,0,0,0,2,0,0,0,0,2,0
2015/5/7,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,40,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,41,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,43,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/7,44,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/7,45,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,46,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/7,47,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,3,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/8,4,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,6,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/8,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,8,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/8,9,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/8,10,2,0,0,0,0,2,0,0,0,0,2,0
2015/5/8,11,2,0,0,0,1,1,0,0,0,1,1,0
2015/5/8,12,3,0,1,0,0,2,0,0,0,1,2,0
2015/5/8,13,8,0,2,2,1,3,0,0,0,2,6,0
2015/5/8,14,3,0,0,0,2,1,0,0,0,1,2,0
2015/5/8,15,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/8,16,2,0,0,0,1,1,0,0,0,0,2,0
2015/5/8,17,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,19,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/8,20,2,0,0,1,1,0,0,0,0,0,2,0
2015/5/8,21,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/8,22,3,0,0,1,0,2,0,0,0,0,3,0
2015/5/8,23,9,0,1,2,4,2,0,0,0,2,7,0
2015/5/8,24,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/8,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,26,2,0,0,0,0,2,0,0,0,0,2,0
2015/5/8,27,2,0,0,1,0,1,0,0,0,1,1,0
2015/5/8,28,3,0,0,0,3,0,0,0,0,0,3,0
2015/5/8,29,4,0,0,0,1,3,0,0,0,3,1,0
2015/5/8,30,2,0,0,0,1,1,0,0,0,0,2,0
2015/5/8,31,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/8,32,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/8,33,5,0,0,0,2,3,0,0,0,5,0,0
2015/5/8,34,3,0,0,0,0,3,0,0,0,1,2,0
2015/5/8,35,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,36,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,37,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/8,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,40,2,0,0,0,1,1,0,0,0,1,1,0
2015/5/8,41,1,0,0,0,1,0,0,0,0,0,1,0
2015/5/8,42,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/8,43,2,0,0,1,0,1,0,0,0,2,0,0
2015/5/8,44,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/8,45,1,0,0,1,0,0,0,0,0,1,0,0
2015/5/8,46,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/8,47,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/9,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,2,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,3,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,4,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/9,5,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,6,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,7,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,8,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,9,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,10,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,11,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/9,12,1,0,0,0,1,0,0,0,0,1,0,0
2015/5/9,13,1,0,0,1,0,0,0,0,0,0,1,0
2015/5/9,14,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,15,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,16,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,17,1,0,0,0,0,1,0,0,1,0,0,0
2015/5/9,18,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,19,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,20,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,21,2,0,0,0,0,2,0,0,0,1,1,0
2015/5/9,22,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,23,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,24,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,25,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,26,2,0,0,0,1,1,0,0,0,1,1,0
2015/5/9,27,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,28,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,29,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,30,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,31,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,32,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,33,1,0,0,0,0,1,0,0,0,0,1,0
2015/5/9,34,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,35,1,0,0,0,0,1,0,0,0,1,0,0
2015/5/9,36,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,37,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,38,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,39,0,0,0,0,0,0,0,0,0,0,0,0
2015/5/9,40,0,0,0,0,0,0,0,0,0,0,0,0
